text,label
"Since I am held to a civil response on these two morons idea of time, I can only say I wish the earth would open up beneath the Capitol and save us some time!",1
"Keolu, not one Micronesian became ill from the A-bomb tests.  They were moved hundreds of miles away from the A-bomb test sites, well out of harms way.  The COFA agreement was negotiated to allow the U.S military to operate in the Compact area, use some islands and atolls for military bases, and to exclude the military of other countries from entering the Compact are without U.S. permission.",0
"When the chips are down, flimsy fabric rope lines would be infinitely preferable as a barrier between me and an exit than would the hard walls and more confined space of the proposed alternative.  With the current layout, you could run forward into the terminal train station, backward into Customs (if at north screening, or to the outdoor plaza if at the south checkpoint), or east or west toward baggage claim and various exits.  This ability to disperse in multiple directions also makes it more difficult for an attacker to continue to pursue potential victims.  The proposed, more corridor-like checkpoint on the other hand appears that it would confine passengers within hard walls in a narrower area.  With exits in that case only available forward through screening or backward through the entrance (and remember, the attackers would likely be coming from the direction of the entrance), options for escape would be far more limited.  This confinement also raises risk of trampling/jamming.",0
I must be the ADN comment editors favorite poster. Sorry to not shy away from sensitive subjects. I see I got deleted already. Really? Yet you let everyone respond to my comment.,0
"An entirely bogus spin job on Trump's vile rhetoric. Trump has implied that very thing on many occasions during his repulsive campaign, and he still does it today. During the former he conceded once that ""*some* are good people,"" [emphasis added]; he has been repeatedly stoking paranoid fear in the American populace ever since that refugees fleeing horrific violence include significant numbers of potential terrorists. Even though the fact is that they must undergo ""extreme vetting"" already -- a minimum two-year-long INS appraisal. There is *no evidence* in support of such paranoia, and of the *very few* though admittedly spectacular terrorist incidents in the US perpetrated not by far-right ""Christians"" and/or ""white nationalists"" but by ""Muslims,"" only a very small number of offenders were immigrant American.

Your alternative facts aren't going to go over very well here.",0
"Racist trolls, that's who.",1
"I think most Republicans are embarrassed about voting for Mr. Trump.  But as noted in last Friday's WSJ opinion pages, there has been an extreme lack of embarrassment on the part of Democrats voting for Secretary Clinton.  A notable exception is that well known Democratic consultant and long-time friend of the Clintons announced last night that he could no longer in good conscience vote for her.  He was adamant in stating that in no way was he going to vote for Mr. Trump, but that a vote for Secretary Clinton was a vote against good governance of the country.

At least MSW is acknowledging her weaknesses and not ignoring them like so many other Democrats are doing.",0
And that would prevent them from refunding the fess the collected. Are you that foolish?,1
Only going to get worse as the dems continue to push taxpayers to the tipping point.,0
We will never run out of useful projects and preserving history is one of them.,0
"Thanks for bringing the concepts of ""epikeia"" and ""courts of chancery""  into the discussion.  The new words sent me to a search, which is helping me understand the mindset of the cardinals who are having so much trouble with Amoris Laetitia and the mindset of those who really do like the recognition in AL's teaching that all situation are not reducible to a set of rules.  Life really is messy.

EPIKEIA:  ""A term derived from the Greek ἐπιείκεια, meaning reasonableness, has undergone a development in moral theology. According to most manuals of theology epikeia is a restrictive interpretation of positive law based on the benign will of the legislator who would not want to bind his subjects in certain circumstances. Recently, theologians have referred to the Thomistic notion of the virtue of epikeia. In a concrete situation the individual invoking a higher law acts against the letter of an imperfect positive law.""  http://www.encyclopedia.com",0
